37.7749,-122.4194
37.73729696969697,-122.37722121212121
37.69969393939394,-122.33504242424242
37.662090909090914,-122.29286363636363
37.62448787878788,-122.25068484848485
37.58688484848485,-122.20850606060606
37.54928181818182,-122.16632727272727
37.51167878787879,-122.12414848484848
37.47407575757576,-122.0819696969697
37.43647272727273,-122.03979090909091
37.3988696969697,-121.99761212121211
37.361266666666666,-121.95543333333333
37.32366363636364,-121.91325454545455
37.28606060606061,-121.87107575757575
37.24845757575758,-121.82889696969697
37.210854545454545,-121.78671818181817
37.17325151515152,-121.74453939393939
37.13564848484849,-121.70236060606061
37.098045454545456,-121.66018181818181
37.060442424242424,-121.61800303030303
37.02283939393939,-121.57582424242425
36.98523636363637,-121.53364545454545
36.947633333333336,-121.49146666666667
36.910030303030304,-121.44928787878787
36.87242727272727,-121.40710909090909
36.83482424242425,-121.3649303030303
36.797221212121215,-121.32275151515151
36.75961818181818,-121.28057272727273
36.72201515151515,-121.23839393939394
36.68441212121212,-121.19621515151515
36.646809090909095,-121.15403636363637
36.60920606060606,-121.11185757575757
36.57160303030303,-121.06967878787879
36.534,-121.0275
36.496396969696974,-120.9853212121212
36.45879393939394,-120.94314242424242
36.42119090909091,-120.90096363636364
36.38358787878788,-120.85878484848485
36.34598484848485,-120.81660606060606
36.30838181818182,-120.77442727272727
36.27077878787879,-120.73224848484848
36.23317575757576,-120.6900696969697
36.195572727272726,-120.6478909090909
36.1579696969697,-120.60571212121212
36.12036666666667,-120.56353333333334
36.08276363636364,-120.52135454545454
36.045160606060605,-120.47917575757576
36.00755757575757,-120.43699696969696
35.96995454545455,-120.39481818181818
35.93235151515152,-120.3526393939394
35.894748484848485,-120.3104606060606
35.85714545454545,-120.26828181818182
35.81954242424243,-120.22610303030304
35.781939393939396,-120.18392424242424
35.744336363636364,-120.14174545454546
35.70673333333333,-120.09956666666666
35.6691303030303,-120.05738787878788
35.631527272727276,-120.0152090909091
35.593924242424244,-119.9730303030303
35.55632121212121,-119.93085151515152
35.51871818181818,-119.88867272727273
35.481115151515155,-119.84649393939394
35.44351212121212,-119.80431515151515
35.40590909090909,-119.76213636363636
35.36830606060606,-119.71995757575758
35.33070303030303,-119.6777787878788
35.2931,-119.6356
35.25549696969697,-119.59342121212121
35.21789393939394,-119.55124242424243
35.18029090909091,-119.50906363636363
35.14268787878788,-119.46688484848485
35.10508484848485,-119.42470606060606
35.06748181818182,-119.38252727272727
35.029878787878786,-119.34034848484849
34.992275757575754,-119.2981696969697
34.95467272727273,-119.25599090909091
34.9170696969697,-119.21381212121213
34.879466666666666,-119.17163333333333
34.841863636363634,-119.12945454545455
34.80426060606061,-119.08727575757575
34.76665757575758,-119.04509696969697
34.729054545454545,-119.00291818181819
34.69145151515151,-118.96073939393939
34.65384848484848,-118.91856060606061
34.61624545454546,-118.87638181818183
34.578642424242425,-118.83420303030303
34.54103939393939,-118.79202424242425
34.50343636363636,-118.74984545454546
34.465833333333336,-118.70766666666667
34.428230303030304,-118.66548787878789
34.39062727272727,-118.62330909090909
34.35302424242424,-118.5811303030303
34.31542121212121,-118.53895151515152
34.27781818181818,-118.49677272727273
34.24021515151515,-118.45459393939394
34.20261212121212,-118.41241515151515
34.16500909090909,-118.37023636363637
34.12740606060606,-118.32805757575758
34.08980303030303,-118.28587878787879
34.0522,-118.2437
